tweet_id,tweet_text,dateTime,author_id,retweet_count,like_count,quote_count,reply_count,UserLocation,Tweet_Place,URLs,mentions,hashtags,sentiment
1466178288364175365,Far more enjoyable than last season s derbies  Some great goals tonight  Henderson MOTM for me  Clive  Outstanding  EVELIV Merry Christmas  Everton 🎅🏽,2021-12-01 22:51:58+00:00,61984753,0,3,0,1,United Kingdom,"Helmsley, England",[],[],['EVELIV'],positive
1466178134357729294,It’s beginning to look a lot like Christmas ,2021-12-01 22:51:22+00:00,27325872,0,14,0,1,Crouch End,"Tottenham, London",['https://t.co/WXJRw1aBLF'],[],['Christmas'],neutral
1466178120143327232, I read he’s jetting off for the Christmas holidays while we carry on busting a gut during the pandemic,2021-12-01 22:51:18+00:00,348533641,0,1,0,0,"South East, England","Minster, England",[],['NursingNotesUK'],[],neutral
1466178076350496775, Have a very Fein tool  Christmas    Ho ho ho ,2021-12-01 22:51:08+00:00,23839496,0,1,0,0,Coastal Norfolk,"Great Yarmouth, England",[],['JamieAmis'],[],positive
1466177985590050820, Would be great to send some Christmas cheer with these lovely cards 💖,2021-12-01 22:50:46+00:00,453738524,0,0,0,0,,"Lesmahagow, Scotland",[],['BoofleBoofle'],[],positive
1466177831843643394, forgive me for asking this close to the festive period I have a friend who is a megafan of yours would you wish Gary O Hara a merry Christmas ❤🎄 Christmas2021 KylieMinogue,2021-12-01 22:50:10+00:00,748298227821199360,0,0,0,0,"Leyland, England","Leyland, England",[],['kylieminogue'],"['Christmas2021', 'KylieMinogue']",neutral
1466177765464592391,So Boris and co had a Christmas party in Downing Street last year while everyone else was told to stay at home 😂 enough is enough you seriously need to take a good look at your self if you still think we should comply with this Bull shit ,2021-12-01 22:49:54+00:00,764190934213005312,0,2,0,1,,"Ferniegair, Scotland",[],[],[],positive
1466177648237981699,Such a brilliant idea  Hands up if your anxiety goes into overdrive during Christmas shopping 🙌🏻 ,2021-12-01 22:49:26+00:00,22395042,1,9,0,0,"Bridgend, Wales","Bridgend, Wales",['https://t.co/kjwSHNn4LG'],[],[],positive
1466557200017539073, I m going to have to fit in The Muppets Christmas Carol and National Lampoon s Christmas over the next few weeks  It haz to be done every December  🎅,2021-12-02 23:57:38+00:00,795792194,0,1,0,1,"Banbridge, Northern Ireland","Banbridge, Northern Ireland",[],['breegekelly'],[],positive
1466557136813670403,Here s one of the latest addition to my etsy shop  Dog bandana  Stars and stripes  Thanks for looking  All high quality gifts  all handmade  All under £5  Christmas gifts  See shop announcement about Xmas posting deadlines  ,2021-12-02 23:57:23+00:00,1293181008490057734,11,84,0,3,"Lytham St. Annes, England","Lytham St. Annes, England","['https://t.co/2P7WVUUle1', 'https://t.co/nVyloLoyxJ', 'https://t.co/LJrFC66VpD']",[],"['etsy', 'Christmas', 'gifts']",positive
1466557009084309504,Cw  Cats Anyone who tries to kiss me at Christmas  😂😘 ,2021-12-02 23:56:52+00:00,856655118,0,3,0,0,,"Greenwich, London",['https://t.co/gacZ3HahKx'],[],[],negative
1466556875806179331,Have yourself a patchy little Christmas…  what’s the Norwegian for ‘you ain’t seen me  right ’  TrafalgarTree TrafalgarSquare ,2021-12-02 23:56:21+00:00,345211899,0,1,0,0,London,"London, England",['https://t.co/KA5xqmoh44'],[],"['TrafalgarTree', 'TrafalgarSquare']",positive
1466556149927272448,Looking wonderful as you do every year    thankyounorway Christmas Norway Oslo friendship TrafalgarTree ,2021-12-02 23:53:28+00:00,18843764,0,2,0,0,London,"Hammersmith, London",['https://t.co/kI9SB6e8DY'],"['trafalgartree', 'ClareMcCollum']","['thankyounorway', 'Christmas', 'Norway', 'Oslo', 'friendship', 'TrafalgarTree']",positive
1466555858150694916,A massive thank you to   team for their generous Christmas hamper donation to be distributed among our most socially isolated older people in Armley  amp  Wortley ,2021-12-02 23:52:18+00:00,2348643475,1,10,1,0,"Armley, Leeds","Castleford, England",['https://t.co/FjJINcGbXf'],['ArmleyMedical'],[],positive
1466555432424677383, Was lovely thank you  Nice to be back now  Looking forward to getting back to Ireland for Christmas  You ,2021-12-02 23:50:37+00:00,2333981449,1,2,0,1,London/Dublin,"Kingston upon Thames, London",[],['ciarale01'],[],positive
1466555380540993536, but now it’s time… for a christmas song😌🎹…,2021-12-02 23:50:24+00:00,720199466859503616,0,1,0,0,"Glasgow, Scotland","Glasgow, Scotland",[],['KyraPatersonXO'],[],neutral
1466555310579937280,3 things guaranteed in life  Death  taxes and STV pulling this up every Christmas ,2021-12-02 23:50:07+00:00,457319689,0,0,0,0,"Glasgow, Scotland","Glasgow, Scotland",['https://t.co/969wAJi6Vo'],[],[],neutral
1466555193361895426,While looking for Christmas poems for my book group  I just found this by  Incredibly moving and evocative  One to remember   ,2021-12-02 23:49:40+00:00,42487828,1,8,1,1,"E U 🇪🇺, Nottingham","Nottingham, England",['https://t.co/ys9sJg0hRz'],['IMcMillan'],[],positive
1466555147367165957,Christmas has officially begun  🎶 Don t let the beeeeells eeeend 🎶🎁🎄🎅🎸  ,2021-12-02 23:49:29+00:00,295090363,2,14,1,0,"Liverpool, England",O2 Academy,['https://t.co/LcUmQpDyxV'],['thedarkness'],[],neutral
1466554811940225026,Fuck me  2 days in and I’ve already started eating the chocolate baubles from the fucking tree christmas,2021-12-02 23:48:09+00:00,83919038,0,1,0,0,London,"Lambeth, London",[],[],['christmas'],negative
1466554381231439875,embarrassing performance by Maggie Throup on   Was no Christmas party  followed by I wasn t invited to the event  followed by all rules were followed  No they weren t as shouldn’t have been a party 🙈 couldn t answer any other question either bbcqt embarrassing,2021-12-02 23:46:26+00:00,55063808,1,7,0,0,"Ancrum, Scottish Borders","Ancrum, Scotland",[],['bbcquestiontime'],"['bbcqt', 'embarrassing']",negative
1466553919761313799,Christmas parties are BACK  This place looks so magical at this time of year  1st of 14 DONE ✅ Better get to bed… 😴 Alarm incoming in 4 hours  ⏰ ,2021-12-02 23:44:36+00:00,20263416,0,13,1,0,"Midlands, UK",Coombe Abbey Hotel,['https://t.co/OZIjXLXNiV'],['CoombeAbbey'],['Christmas'],positive
1466553765281079299,Guys  I had lots of posts planned about the Cool As Leicester Black Card this week but then new openings and events and Christmas stuff kept getting in the way and I haven’t even been able to post them  BUT they go on sale at 9am  Buy one and go discover the best of Leicester  ,2021-12-02 23:43:59+00:00,260480488,0,17,0,0,Leicestershire,"Leicester, England",['https://t.co/uk7Uu37aOP'],[],[],positive
1466553545931505669,📢 CALENDARS IN STOCK  📢It s been a busy time already in the run up to the main festive season  The first orders are being processed and posted  There is still time to get your copy before Christmas  Like and share this post  Help small artists like myself spread our art  ,2021-12-02 23:43:07+00:00,3403303679,0,2,0,0,"Scotland, United Kingdom","Scotland, United Kingdom",['https://t.co/zzjKx4D3TH'],[],[],positive
1466553524293029889,Off work till Wednesday and was a little bit excited cos I was going to head into town tomorrow to finish my Christmas shopping  Just remembered theses nae shops  Starbucks and McDonalds cheese melts it is ,2021-12-02 23:43:02+00:00,30027875,0,0,0,0,Aberdeen,"Aberdeen, Scotland",[],[],[],positive
1466553501790650373,Xmas decorations now available made from cast acrylic in red or black from £1 50 each more designs arriving soonxmas christmas decoration personalised treedecorations   CLS Printing  amp  giftware ,2021-12-02 23:42:56+00:00,42714054,0,0,0,0,Chesterfield Derbyshire,"Staveley, England",['https://t.co/odOj3exDm9'],[],"['xmas', 'christmas', 'decoration', 'personalised', 'treedecorations']",positive
1466553475353874433, Bloody hell  Merryflippin  Christmas  Seriously  got my fingers crossed for you  the waiting is the worst  🤞🤞🤞🤞🤗🤗🤗🤗🤗,2021-12-02 23:42:50+00:00,718662114,0,0,0,0,UK,"Brent, London",[],['Salsyapal'],[],negative
1466553402649944070, When you look and watch the last vestiges and demise of this totally corrupt set of ToryCriminals in power they’ll throw all their discarded debris under the bus just so they can organise their last Christmas party🤪🤪🤪,2021-12-02 23:42:33+00:00,295684574,0,0,0,0,Wigan,"Wigan, England",[],['DeborahMeaden'],['ToryCriminals'],negative
1466553362732752897,We will hammer someone over Christmas mark my words  AVFC,2021-12-02 23:42:23+00:00,61623326,0,0,0,0,"England, United Kingdom","Birmingham, England",[],[],['AVFC'],neutral
1466553181710675971,We are looking forward to this amazing event VINTAGE XMAS BALL on Sunday 5th December 🎄🎶💃🎵🕺🇨🇺 Todo el mondo a guaracharrrrr   ➡️ Get your tickets HERE  No Covid Passport required  ,2021-12-02 23:41:40+00:00,2989686239,0,1,0,0,"Edinburgh, Scotland","Edinburgh, Scotland","['https://t.co/aUfEbPccXK', 'https://t.co/ZvphUGIWZ5', 'https://t.co/O8kydNPPfS']",[],[],positive
1466552913665282049,  That’s no what Jesus died for  so you Brits could get a month on leave  shame on you  😂😂💚We’ll have a boys Christmas night  maybe invite McD anol if he promises to behave ,2021-12-02 23:40:36+00:00,269974237,0,2,0,0,10.6m from Paradise (Blantyre),"Hamilton, Scotland",[],"['WaughGwwaugh', 'Iansdiscos']",[],neutral
1466552841770717186,Join us on Sunday for a cracking event  A Christmas cracker of a final in store and a packed programme of things to do for all the family  SWPLCup 🏆🎅 ,2021-12-02 23:40:19+00:00,22951603,0,10,0,0,"Giffnock, East Renfrewshire","Scotland, United Kingdom",['https://t.co/iQgiQP9Ptr'],[],['SWPLCup'],neutral
1466552478657236997,  foxxy How are you  my Dude  Been a bit stressed recently  but up for a beer some time  We should have an Independent Thinkers Christmas do ,2021-12-02 23:38:52+00:00,936358018865909761,0,1,0,1,"Hastings, England","Hastings, England",[],"['FrankieGem57', 'happy_foxxy']",[],neutral
1466551713771319300,  Try  Walker Books   Nano  The Spectacular Science of the Very  Very  Small  Christmas present for younger minds  ,2021-12-02 23:35:50+00:00,8192862,0,0,0,0,Where's PJ? In the 5 domains..,"Camden Town, London",['https://t.co/n85StR2NdQ'],"['nuclearkatie', 'Taraustralis']",[],positive
1466551697958785028,  stuff  Did you read A Boy called Christmas MoMo ,2021-12-02 23:35:46+00:00,1294722690,0,1,0,1,Norfolk Coast ,"Great Yarmouth, England",[],"['momobookdiary', 'bexbooks_stuff', 'kimbacaffeinate']",[],neutral
1466551124559687682,An absolutely delightful evening with the cast of Once Upon a Christmas Song at  performing festive songs  Lovely audience  Lots of great feedback  Marvellous  ,2021-12-02 23:33:29+00:00,144817496,0,6,0,2,"Potton, England","Potton, England",[],['SMTTheatre'],[],positive
1466551066112278528,Went to ‘late night Christmas shopping’ thing earlier  a small parade  shops open til 8  Saw no masks or distancing  The only thing perturbing people was that there were two Father Christmasses  one way better than the other  tbh  which might ‘confuse’ or ‘disturb’ children  😑 ,2021-12-02 23:33:16+00:00,1126877334450200577,6,14,0,0,"Cambridge, England","Cowes, England",['https://t.co/SsknPVBOPJ'],[],[],negative
1466550986420494337,3goodthings Day 9 of 50  1  General pre roadtrip giddiness 2  Wrapping my genius inspired Secret Santa gift for this years randomly selected therapy group recipient 3  Packing two large bags of wigs and hats for our group Christmas meal celebrations ,2021-12-02 23:32:57+00:00,826535742524514306,0,4,0,0,"Sheffield, England","Sheffield, England",[],[],['3goodthings'],negative
1466550873924984833,Well that was a great start to the Christmas Movie season   LOVEHARD babyitscoldoutside should be released ,2021-12-02 23:32:30+00:00,19584300,0,0,0,0,"West Yorkshire, UK","Gildersome, England",[],['netflix'],"['LOVEHARD', 'babyitscoldoutside']",positive
1466550337150488580,Christmas tunes made an appearance in class today  🎵🎄🎅🤶We also received these fab Christmas themed  chocolates from a patient too 🎄🧝‍♀️🧝🤎 xxx  ,2021-12-02 23:30:22+00:00,1016240630643773440,1,9,0,1,"Manchester, England",George Carnell Leisure Centre,['https://t.co/bMaODqCzK2'],"['thorntonschocs', 'TraffordLCO', 'MFTnhs']",[],neutral
1466550278371565576,Do you know that you can actually order this as Christmas present to your love ones  Please DM me if you fancy this gift set     London  United Kingdom ,2021-12-02 23:30:08+00:00,198455913,0,0,0,0,United kingdom,"City of London, London",['https://t.co/PBtincmt45'],[],[],positive
1466549788053278725,First time in my life I’ve not been excited about Christmas ☹️ Attempting to be  not sure I’ve got it in me,2021-12-02 23:28:11+00:00,26591673,0,1,0,3,The TARDIS,"London, England",[],[],[],positive
1466549777303146497,Award winning Fife baker Fisher and Donaldson  support children’s cancer charity TCCL   through Christmas card sales in their StAndrews and Cupar shops ,2021-12-02 23:28:08+00:00,1224160957,0,1,0,0,"Fife, Tayside & elsewhere","Scotland, United Kingdom",['https://t.co/J0tIMfz5DC'],"['FisherDonaldson', 'tcclintayside', 'LodgeTCCL']","['Fife', 'Christmas', 'StAndrews', 'Cupar']",positive
1466549773134139394,Christmas card from the Government  wishing us a happy Easter DailyMail ,2021-12-02 23:28:07+00:00,722203055404511232,1,0,1,3,"Exeter, England","Exeter, England","['https://t.co/xafAxDK5Zj', 'https://t.co/6PntOvv7Fq']",[],['DailyMail'],positive
1466549753525669889,       stuart  H 1005 Because at the same time the advice was to minimise contacts  Vaccine passports were introduced because of rising figures  not inconceivable the public might respond by also reviewing their personal choices  Our Christmas do has been postponed until the summer for that reason ,2021-12-02 23:28:03+00:00,97452095,0,1,2,6,Belfast,"Belfast, Northern Ireland",[],"['Brian49800559', 'Johnnysghost21', 'Jennijeremies', 'CH000926', 'herewego1inarow', 'paulfrewDUP', 'lappin_stuart', 'Sara_H_1005']",[],neutral
1466549557819424769, I’ll do a 30 quid bet with you Mike that we will have overtaken you by the time of Christmas  😉🙏,2021-12-02 23:27:16+00:00,898553158884110337,0,0,0,1,Brighton,"Brighton, England",[],['MikeGapes'],[],neutral
1466549458062110724,Not a fan of Peston or Kuensberg  but I m not that impressed by all the tweets of  I heard they were at the No 10 Christmas party  either  Nobody seems to have a source apart from other tweets who don t cite a source either ,2021-12-02 23:26:52+00:00,367101943,0,3,0,2,"Cardiff, Wales","Cardiff, Wales",[],[],[],positive
1466549051457998848,Cant cope with Jack and Maureen across the road from us sending a Christmas card 😭😭❤,2021-12-02 23:25:15+00:00,1198243222545403904,0,0,0,0,"England, United Kingdom","Winsford, England",[],[],[],neutral
1466548278879682565, last Christmas I bought a tub of your own brand chocolates  like Roses  amp  Quality Street  Unable to find them this year  They were far nicer  are you still stocking them ,2021-12-02 23:22:11+00:00,742523720,0,0,0,1,UK,"Swindon, England",[],['sainsburys'],[],positive
1466548139582640132,Untangling Christmas lights is a villain origin story,2021-12-02 23:21:38+00:00,497321481,1,12,0,2,"Lincoln, England","Lincoln, England",[],[],[],neutral
1466548111527100424,Day 2   Christmas Etiquette  The Re Gift  You don t want to give your mother  in law that lovely scarf she gave you last Christmas  Remember to take the price tag off the gifts  especially the 99p ones  Christmas2021 ,2021-12-02 23:21:31+00:00,362400545,4,9,0,1,United Kingdom,"South West, England",['https://t.co/m4AhA5uc6l'],[],['Christmas2021'],positive
1466547916181549066,       95 This is your song  Please stay safe at Christmas  Because I’m a scientist and  🐔is a lying Politician  Love from Yorkshire 💙💛🙏,2021-12-02 23:20:45+00:00,2844155920,0,1,0,0,"Leeds, England","Pontefract, England",[],"['LochnerWalter', 'Zebop', 'laurasessions10', 'JDCSense1973', 'doglips13', 'skygillian', 'JasmineCC_95', 'BorisJohnson', 'YouTube']",[],positive
1466547736900214789,Santa gets a boyfriend in heartwarming Norwegian gay Christmas ad   The Telegraph  Norway s postal service released  When Harry met Santa  to mark 50 years since homosexuality was decriminalised in the country  ,2021-12-02 23:20:02+00:00,138418838,1,0,0,0,Americas | United Kingdom,"London, England",['https://t.co/KbZMStNvHL'],[],[],positive
1466547392128303108,,2021-12-02 23:18:40+00:00,4704407142,0,0,0,0,,"Chelmsford, East",['https://t.co/rd2294uUVB'],[],[],neutral
1466547300608716805,All this just because you wanted to sell me your NFT  Cool we have a deal but after Christmas  😊🙌,2021-12-02 23:18:18+00:00,1394392475855376385,0,0,0,0,"Birmingham, England","West Bromwich, England",[],[],[],positive
1466547285731381251,The band played their first Christmas engagement tonight for the Christmas tree festival in penninghame church So nice to be back after a year break due to the pandemic We are off to Wigtown tomorrow night 6 30 for their Christmas lights switch on ,2021-12-02 23:18:14+00:00,1459953833212317697,2,4,2,0,,"Newton Stewart, Scotland",['https://t.co/hQigwKp8jX'],[],[],positive
1466546875419533315,James has limited appointments available before Christmas  Call 02083621515 or WhatsApp message the same number to grab one of the last appointments enfieldtown menshair veganhair iconsalonproductsuk ,2021-12-02 23:16:36+00:00,115508860,0,0,0,0,"Enfield , North London , UK","Enfield, London",['https://t.co/eLp9lG9GuZ'],[],"['enfieldtown', 'menshair', 'veganhair', 'iconsalonproductsuk']",positive
1466546723547795457, Haha ikr  its playing Christmas songs too,2021-12-02 23:16:00+00:00,24559364,0,0,0,1,benjaminbutterworth@live.co.uk,"London, England",[],['amirosparsa'],[],positive
1466546681663537152,Always love spending time with this one  Had a wee pamper night and got both our greys coloured in  She is tucked up  amp  snoozing now  All biz as ever about Christmas  amp  her birthday sisters guardianship loveher finallydecember 🎅🎄🎁HerBirthdayChristmasDay ,2021-12-02 23:15:50+00:00,52254425,0,23,0,2,,"Northern Ireland, United Kingdom",['https://t.co/V9iiQThcjI'],[],"['sisters', 'guardianship', 'loveher', 'finallydecember', 'HerBirthdayChristmasDay']",positive
1466546529070731266,Amanda and her team Yearsleygroveprimaryschool all ready for Christmas lunches that went down a blast  happystudents happyteachers happystaff well done all  ,2021-12-02 23:15:14+00:00,1441710426601840640,0,9,0,2,,"Silsden, England",['https://t.co/npR6MPynEF'],['mellorscatering'],"['Amanda', 'Yearsleygroveprimaryschool', 'happystudents', 'happyteachers', 'happystaff']",positive
1466546467032731650,Feet up after 17 hours on the go  First night with the Christmas tree up and feeling very festive 🎄 ,2021-12-02 23:14:59+00:00,24559364,3,80,0,18,benjaminbutterworth@live.co.uk,"London, England",['https://t.co/bA3eiAYN9D'],[],[],positive
1466546419741827072,Toyah   I Believe in Father Christmas ,2021-12-02 23:14:48+00:00,282474185,0,2,0,0,Milnrow,"Rochdale, England",['https://t.co/CUjl6Ew6Zq'],['YouTube'],[],neutral
1466546325902684162,Mmmm Mexican cheese and red wine I know what I m getting from the Christmas markets tomorrow  haematite earrings and cocktails 😂 I m kidding  I mean I m getting them as well  But also Mexican cheese 😚😋 the best fucking cheese  No arguments ,2021-12-02 23:14:25+00:00,216835076,0,1,0,1,"London, England","Manchester, England",[],[],[],positive
1466546230218084361,o kızı sakın üzme tamam mı o kız netflixte ne kadar dandirik christmas filmi varsa hepsini izleme hastası,2021-12-02 23:14:03+00:00,3040852829,0,33,0,0,London/Cyprus,"Camberwell, London",[],[],[],neutral
1466546182914654210,It s officially Christmas 🎄 🎅 in Dad s  amp  Jack s house 💙 ,2021-12-02 23:13:51+00:00,26558187,1,16,0,1,"Wirral, England","Birkenhead, England",['https://t.co/qbqDW8u9ng'],[],[],neutral
1466545936331542529,Every year around this time  we  can put aside petty differences to agree on one thing  Christmas music is almost universally unbearable  ,2021-12-02 23:12:52+00:00,1440196825932201990,0,0,0,0,"Newtownabbey, Northern Ireland","Larne, Northern Ireland",['https://t.co/nY4QaqGPjC'],[],[],neutral
1466545887748898818,Tonight we visited santa at brigggardencentre and had a fab time 🎅💗 25DaysOfChristmas Christmas2021 Christmas MerryChristmas CountdowntoChristmas holidayseason christmasiscoming SantaClaus Santa FatherChristmasIsBack FatherChristmas daysout Yorkshire dayout ,2021-12-02 23:12:41+00:00,1141041151115501568,0,1,0,0,"Doncaster, England","Yorkshire and The Humber, England",['https://t.co/OyzO9IBpSN'],[],"['brigggardencentre', '25DaysOfChristmas', 'Christmas2021', 'Christmas', 'MerryChristmas', 'CountdowntoChristmas', 'holidayseason', 'christmasiscoming', 'SantaClaus', 'Santa', 'FatherChristmasIsBack', 'FatherChristmas', 'daysout', 'Yorkshire', 'dayout']",neutral
1466545756702138379, I’m collecting Steve from a Christmas party tomorrow night post match… I need lift credit in the bank otherwise I would 😂,2021-12-02 23:12:10+00:00,3946714979,0,1,0,0,"Newcastle Upon Tyne, England","Newcastle Upon Tyne, England",[],['joeypayne17'],[],neutral
1466545583473184769,My boyfriend is coming home tomorrow after being away for a week and I can’t sleep I’m so excited  it feels like Christmas Eve 🤩🤩 p s I’m aware at how lame that is and how much I need to get a life ,2021-12-02 23:11:28+00:00,228454026,0,3,0,0,"Bristol, England","Bristol, England",[],[],[],positive
1466545477910892547, my pal s just got his tree for Christmas  who would be your go to wrestling figure to top this beauty  ,2021-12-02 23:11:03+00:00,23059713,0,1,0,0,London,"Croydon, London",['https://t.co/bxfrJnKfRG'],['BigWheatz31'],[],positive
1466545406503006218,london city bbc christmastree christmas buildings architecture   BBC London ,2021-12-02 23:10:46+00:00,438989876,1,0,0,0,"london, uk","Paddington, London",['https://t.co/IJLvjW6UAQ'],[],"['london', 'city', 'bbc', 'christmastree', 'christmas', 'buildings', 'architecture']",neutral
1466545365537099776, They’ve literally cancelled ‘Christmas’ by referring to it as ‘Xmas ’,2021-12-02 23:10:36+00:00,408481382,0,2,0,0,Up North,"Sheffield, England",[],['PolProfSteve'],[],neutral
1466545353440653313,And I’m not allowed to watch my daughters school Christmas performance for the second year in a row  Our government make me sick ,2021-12-02 23:10:34+00:00,39329826,0,2,0,1,Derby ,"East Midlands, England",['https://t.co/niTS6Suuqa'],[],[],negative
1466545190324383753,Merry  Christmas Grand Union ,2021-12-02 23:09:55+00:00,267644875,0,0,0,0,Earth,"Southall, London",['https://t.co/wpN5Mf1UNq'],[],[],positive
1466545111999959040,bbcqt Johnson must have called up his most inept MP to go on BBC Question Time  Maggie Throup would not confirm there was a Christmas Party at no 10 last year  as she wasn t there ,2021-12-02 23:09:36+00:00,746287712483827713,6,27,0,7,"Swansea, Wales","Swansea, Wales",[],[],['bbcqt'],positive
1466544660009013249,please release a Christmas album so I can play it on counter      🎄 🎅🏼 ,2021-12-02 23:07:48+00:00,243240163,0,0,0,0,"Brownhills, England","Birmingham, England",['https://t.co/DCauLszlK4'],"['TomFletcher', 'itsDannyJones', 'DougiePoynter', 'mcflyharry', 'mcflymusic']",[],neutral
1466544640010633225,Hilarious watching  erewash trying to defend the Bozo’s Christmas Party  bbcqt,2021-12-02 23:07:43+00:00,930887563,1,5,0,1,Wilmslow,"North West, England",[],['maggie_erewash'],['bbcqt'],positive
1466544374049697792,60 hours a week at work till Christmas is killing me off but knowing my family are gunna have an amazing Christmas is worth it 😍,2021-12-02 23:06:40+00:00,1160833128,0,1,0,0,"Castleford, England","Castleford, England",[],[],[],positive
1466544068477997058,Pahahahaha  Merry Christmas  🎅🏻🎄 ,2021-12-02 23:05:27+00:00,37499503,0,2,0,0,"Wales, United Kingdom","Haverfordwest, Wales",['https://t.co/WEf0xGZd0O'],[],[],neutral
1466543989461594114,Tomorrow is everyone s favourite time of the week  the beginning of the weekend  Collectable Curios love it too as it is our trading days in St George s Market  Belfast  Hope to see you thereChristmas ChristmasShopping SupportLocalUK ArtisanMarket ,2021-12-02 23:05:08+00:00,1245334199525167105,2,4,0,0,Belfast,"Belfast, Northern Ireland","['https://t.co/vA96IHfP7l', 'https://t.co/3MNoYGsKSo']",[],"['Christmas', 'ChristmasShopping', 'SupportLocalUK', 'ArtisanMarket']",positive
1466543909056749584,Spotted this in The Cove in Hollywood today  absolute mint condition  I don’t think it’s ever been read  This was a Christmas present of mine exactly 30 years ago so I had to pick it up  Again  ,2021-12-02 23:04:49+00:00,14727732,0,1,0,0,"iPhone: 54.590255,-5.910925","Dundonald, Northern Ireland",['https://t.co/soGk1D43vZ'],[],[],positive
1466543467031670789,On a cold station platform waiting for the train home from the first of my Christmas dos  feeling like I ll never be able to eat again ,2021-12-02 23:03:04+00:00,2881704929,0,4,0,0,Manchester,"Crewe, England",[],[],[],positive
1466543181881819136,o come o come emmanuel is a severely underrated christmas carol and sufjan stevens’ version is the creepiest and therefore the best,2021-12-02 23:01:56+00:00,919984207,0,0,0,0,"Scotland, United Kingdom","Aberdeen, Scotland",[],[],[],positive
1466542951635591172,ElfOnTheShelf Day 3   Kit turns 5 tomorrow  so a simple one tonight  MyLittleMen Christmas MrChristmas DaddyChristmas NaughtyElves   East Retford ,2021-12-02 23:01:01+00:00,179469966,0,1,0,0,Where it's at,"East Midlands, England",['https://t.co/SelvbZEsja'],[],"['ElfOnTheShelf', 'MyLittleMen', 'Christmas', 'MrChristmas', 'DaddyChristmas', 'NaughtyElves']",neutral
1466542944706437126,        Thank you for joining us   As the Chair of the Chorus if there’s anything we can ever work with you on please do reach out 🙏 Merry Christmas to you ,2021-12-02 23:00:59+00:00,44443606,0,4,0,0,"Camden Town, London","Kensington, London",[],"['MarshadeCordova', 'TheClaphamGrand', 'LdnGMC', 'LGBTQWandsworth', 'wandsworthoasis', 'THTorguk', 'PeterTatchell', 'DavidRobson84', 'MarshadeCordova']",[],neutral
1466542697536278537, Merry Christmas 🎄 🎄❤️❤️    ,2021-12-02 23:00:00+00:00,297973261,0,0,0,0,South Coast,"Eastbourne, England",[],"['TeeTasticshop', 'slhuddlestone', 'herecomesummer', 'Kellyc19821', 'jodievincentxx']",[],neutral
1466542681744572421, Well I shall be doing my annual listen to Tom Baker reading A Christmas Carol ,2021-12-02 22:59:57+00:00,456573914,0,0,0,0,"Poole, Dorset","Poole, England",[],['bluebox99'],[],neutral
1466542605437603841,Ahhh so much love for our Christmas dinosaurs tonight  🦖 If you’re looking for the link  look no further Pockets 🖐 UK Business 🇬🇧 Free Delivery 📦 A community more than just dresses 💗ootd MockTheWeek christmasdress dinosaurs ,2021-12-02 22:59:38+00:00,1454351668305440771,1,8,1,0,"Nuneaton, England","Tamworth, England","['https://t.co/pojclx4dwP', 'https://t.co/Zbfaq8FjBM']",[],"['ootd', 'MockTheWeek', 'christmasdress', 'dinosaurs']",positive
1466542373505323011,There was a young man from NorwichFor presents at Christmas he’d forageI said “don’t be a sloucher A Blue Joanna voucher Is better than treacle with porridge”Blue Joanna Vouchers now available  bluejoannavouchers 💙🎹 ,2021-12-02 22:58:43+00:00,631020853,0,2,0,1,"Norwich, England","Cringleford, England",['https://t.co/ESWf3sIKna'],[],['bluejoannavouchers'],positive
1466542193448038406,I’ve entered ’s online advent calendar to win a Wax Melt Christmas Deluxe Box 🥳Enter here  ,2021-12-02 22:58:00+00:00,66999032,0,0,0,0,ENGLAND,"Welwyn Garden City, East",['https://t.co/PbGektrai1'],['beemoneysavvy'],['win'],positive
1466542119477125121,  erewash Gosh what a pickle poor old Maggie got into  over Boris Johnson House Party last Christmas  Didnt anyone brief her  ,2021-12-02 22:57:42+00:00,28393573,0,2,0,1,"Wales, United Kingdom","Cardiff, Wales",[],"['bbcquestiontime', 'maggie_erewash']",[],negative
1466541734565842947, Trying not to go completely bonkers give the absolute shit show going on in govt  but otherwise surviving  I ve only had 2 colds so far and my booster vac is just around the corner  Longing for the Christmas break  At least I have my tree and my cat  ,2021-12-02 22:56:11+00:00,39986219,0,1,0,1,"England, United Kingdom","South East, England",['https://t.co/mbyzjvKmWo'],['CorinneOxford'],[],negative
1466541575920574467, Probably be on my other hand at some point after Christmas ,2021-12-02 22:55:33+00:00,1377329502481756163,0,0,0,1,,"Birkenhead, England",[],['ds1122334'],[],negative
1466541475886477315,Fabulous Christmas bash with the  crew this eve  Very touching speech from  ❤ ,2021-12-02 22:55:09+00:00,33979523,2,22,0,2,London,"Camden Town, London",['https://t.co/NV8BDHwcTR'],"['BeDifrent', 'JojoJoeyJB']",[],positive
1466541446492741633,Amazing for Christmas gifts  ,2021-12-02 22:55:02+00:00,2995789073,0,0,0,0,,"Bolton, England",['https://t.co/WovQX1MJto'],[],[],positive
1466541440914403330,Christmas has officially started  Thank you  for great night 🎄🏳️‍🌈TTGLGBT TravelPride ,2021-12-02 22:55:01+00:00,595943862,1,15,0,0,"London, England","City of London, London",['https://t.co/1ORGb9xthB'],['TTGMedia'],"['TTGLGBT', 'TravelPride']",positive
